origin_district,origin_pcode,destination_district,destination_pcode,same_district,centroid_haversine_km,effective_distance_km,distance_1km_floor_km,distance_disk_proxy_km,destination_population_2022,origin_population_2022,intervening_population_2022,radiation_score_adapted,gravity_fixed_score_pop_over_d2,log_effective_distance_km,log_destination_population_2022
Bagerhat,BD4001,Gopalganj,BD3035,False,83.44025752305592,83.44025752305592,83.44025752305592,83.44025752305592,1295057,1613076,11977553,0.010326075650236681,186.01056507215975,4.424130897013928,14.07406526759114
Bagerhat,BD4001,Habiganj,BD6036,False,281.3422120085055,281.3422120085055,281.3422120085055,281.3422120085055,2358886,1613076,122996631,0.00024049918038757432,29.801433675100316,5.639571764701803,14.673700031660417
Bagerhat,BD4001,Jamalpur,BD4539,False,289.681066428688,289.681066428688,289.681066428688,289.681066428688,2499738,1613076,125355517,0.0002452954346796536,29.78888658723651,5.66878054685315,14.731696484346525
Bagerhat,BD4001,Jashore,BD4041,False,98.822864381123,98.822864381123,98.822864381123,98.822864381123,3076144,1613076,14061281,0.01688336000480156,314.9863878989489,4.593328998841714,14.939187422556142
Bagerhat,BD4001,Jhalokati,BD1042,False,50.942313488146894,50.942313488146894,50.942313488146894,50.942313488146894,661160,1613076,4822111,0.02335422098934297,254.77056068367543,3.9306938844632437,13.40175114703129
Bagerhat,BD4001,Jhenaidah,BD4044,False,141.25637568031252,141.25637568031252,141.25637568031252,141.25637568031252,2005849,1613076,26791474,0.003745786621952085,100.52686018958646,4.950576506567616,14.511577970493308
Bagerhat,BD4001,Joypurhat,BD5038,False,310.07103251286566,310.07103251286566,310.07103251286566,310.07103251286566,956431,1613076,136302088,8.055324309990423e-05,9.947896387911099,5.736801408369564,13.770963927257238
Bagerhat,BD4001,Khagrachhari,BD2046,False,243.45132178620437,243.45132178620437,243.45132178620437,243.45132178620437,714119,1613076,102514615,0.00010551754290026434,12.048869885262866,5.494917012008936,13.478804894101042
Bagerhat,BD4001,Khulna,BD4047,False,32.02351103773509,32.02351103773509,32.02351103773509,32.02351103773509,2613385,1613076,1198195,0.2764288125182471,2548.387710931521,3.466470352954392,14.776156873871212
Bagerhat,BD4001,Kishoreganj,BD3048,False,254.648494963702,254.648494963702,254.648494963702,254.648494963702,3267626,1613076,103228734,0.0004650386625701296,50.39066799644131,5.539884143097959,14.999574285328466
Bagerhat,BD4001,Kurigram,BD5549,False,380.57157391062634,380.57157391062634,380.57157391062634,380.57157391062634,2329160,1613076,154981668,0.00015096898894320708,16.081502790665127,5.941674264502185,14.66101824551926
Bagerhat,BD4001,Kushtia,BD4050,False,187.64545877454225,187.64545877454225,187.64545877454225,187.64545877454225,2149692,1613076,67170777,0.0007107107842129154,61.052032016650294,5.2345543247794915,14.580835134027797
Bagerhat,BD4001,Lakshmipur,BD2051,False,128.42949008869792,128.42949008869792,128.42949008869792,128.42949008869792,1937948,1613076,24853526,0.004158252424108981,117.49316507780499,4.85538003847291,14.477140239287523
Bagerhat,BD4001,Lalmonirhat,BD5552,False,413.84479105932,413.84479105932,413.84479105932,413.84479105932,1428406,1613076,157310828,9.041532541145282e-05,8.34020411071991,6.025491002709534,14.172069695197669
Bagerhat,BD4001,Madaripur,BD3054,False,103.92094708737233,103.92094708737233,103.92094708737233,103.92094708737233,1293027,1613076,19069943,0.004588797962657589,119.7295641352792,4.643630485940641,14.07249653920651
Bagerhat,BD4001,Magura,BD4055,False,123.39931042282537,123.39931042282537,123.39931042282537,123.39931042282537,1033115,1613076,21657532,0.0029466120443999927,67.84583652870161,4.8154255233100125,13.848089068139739
Bagerhat,BD4001,Manikganj,BD3056,False,165.31913985727937,165.31913985727937,165.31913985727937,165.31913985727937,1558025,1613076,39107801,0.0014597834275804143,57.00699491022744,5.107877786734275,14.258929551497186
Bagerhat,BD4001,Meherpur,BD4057,False,190.35747531222066,190.35747531222066,190.35747531222066,190.35747531222066,705356,1613076,69320469,0.0002239043932258838,19.465631277540698,5.24890375346387,13.466457918881725
Bagerhat,BD4001,Moulvibazar,BD6058,False,323.0397248343803,323.0397248343803,323.0397248343803,323.0397248343803,2123447,1613076,137258519,0.00017493591887184884,20.348367023067503,5.7777753027637075,14.568551269629545
Bagerhat,BD4001,Munshiganj,BD3059,False,146.07350451921005,146.07350451921005,146.07350451921005,146.07350451921005,1625416,1613076,31433071,0.0022883640136991414,76.17660844110448,4.984109950628109,14.301274340983566
Bagerhat,BD4001,Mymensingh,BD4561,False,268.3628380009495,268.3628380009495,268.3628380009495,268.3628380009495,5899005,1613076,112882223,0.0006903033768967523,81.90945047428137,5.592339937988856,15.590294250586142
Bagerhat,BD4001,Naogaon,BD5064,False,298.7659415813637,298.7659415813637,298.7659415813637,298.7659415813637,2784599,1613076,127855255,0.00026233041156575946,31.196113190001114,5.699660462763879,14.839614435339252
Bagerhat,BD4001,Narail,BD4065,False,86.10914867049463,86.10914867049463,86.10914867049463,86.10914867049463,788671,1613076,13272610,0.005452455297637732,106.36464151542606,4.455615662124474,13.57810452934276
Bagerhat,BD4001,Narayanganj,BD3067,False,173.22892987915088,173.22892987915088,173.22892987915088,173.22892987915088,3909138,1613076,55400527,0.0018154233198306958,130.26872335494227,5.154614013814925,15.178827447298536
Bagerhat,BD4001,Narsingdi,BD3068,False,210.03316817644313,210.03316817644313,210.03316817644313,210.03316817644313,2584452,1613076,78198899,0.0006339381130679366,58.585845749821694,5.347265461943024,14.765024051188075
Bagerhat,BD4001,Natore,BD5069,False,233.28101662239888,233.28101662239888,233.28101662239888,233.28101662239888,1859922,1613076,100654693,0.0002817374251429793,34.177156961542586,5.4522438067600385,14.436045109326196
Bagerhat,BD4001,Netrakona,BD4572,False,300.01591668979825,300.01591668979825,300.01591668979825,300.01591668979825,2324853,1613076,130639854,0.00021070345423154126,25.828959183753128,5.703835528881462,14.659167369198306
Bagerhat,BD4001,Nilphamari,BD5573,False,414.62114979668945,414.62114979668945,414.62114979668945,414.62114979668945,2092568,1613076,158739234,0.00012958453253838985,12.172412921734583,6.027365211234809,14.553902577830893
Bagerhat,BD4001,Noakhali,BD2075,False,146.74716221239865,146.74716221239865,146.74716221239865,146.74716221239865,3625442,1613076,33058487,0.0044043067565758855,168.3532630505838,4.988711120956658,15.103486769872411
Bagerhat,BD4001,Pabna,BD5076,False,190.65284715292128,190.65284715292128,190.65284715292128,190.65284715292128,2909624,1613076,70025825,0.0008788276859350641,80.04796207295966,5.2504542201176925,14.8835344211774
Bagerhat,BD4001,Panchagarh,BD5577,False,451.0521835987657,451.0521835987657,451.0521835987657,451.0521835987657,1179843,1613076,162365697,7.027327318215818e-05,5.799234106729737,6.111583039236624,13.98089193674234
Bagerhat,BD4001,Patuakhali,BD1078,False,70.70794122422274,70.70794122422274,70.70794122422274,70.70794122422274,1727254,1613076,7679853,0.027206308056281856,345.47754326681576,4.258557889426795,14.362043422168306
Bagerhat,BD4001,Pirojpur,BD1079,False,31.810293964344723,31.810293964344723,31.810293964344723,31.810293964344723,1198195,1613076,0,0.4262111336829498,1184.1102429973014,3.459789946974081,13.996326815697198
Bagerhat,BD4001,Rajbari,BD3082,False,152.08388699158658,152.08388699158658,152.08388699158658,152.08388699158658,1189818,1613076,36683929,0.0012691657976795648,51.441559625595815,5.024432256714589,13.989310912214547
Bagerhat,BD4001,Rajshahi,BD5081,False,258.15148476293433,258.15148476293433,258.15148476293433,258.15148476293433,2915009,1613076,106496360,0.0003917531679134994,43.741195179956456,5.553546562860287,14.885383465240523
Bagerhat,BD4001,Rangamati,BD2084,False,265.7165216140312,265.7165216140312,265.7165216140312,265.7165216140312,647586,1613076,112234637,8.013833490132507e-05,9.171921604383927,5.582430032292992,13.381006882269048
Bagerhat,BD4001,Rangpur,BD5585,False,368.2736340446005,368.2736340446005,368.2736340446005,368.2736340446005,3169614,1613076,148496818,0.00022221214421735242,23.370344898547387,5.908826232630518,14.9691203718778
Bagerhat,BD4001,Satkhira,BD4087,False,62.00447689953945,62.00447689953945,62.00447689953945,62.00447689953945,2196582,1613076,5483271,0.05372974598213988,571.3488065865616,4.1272065904953035,14.602413073820426
Bagerhat,BD4001,Shariatpur,BD3086,False,119.25560829956416,119.25560829956416,119.25560829956416,119.25560829956416,1294562,1613076,20362970,0.004083385652806533,91.02595222194685,4.781269158428323,14.073682971966935
Bagerhat,BD4001,Sherpur,BD4589,False,303.53536064638934,303.53536064638934,303.53536064638934,303.53536064638934,1501853,1613076,134800235,0.00012876964122277452,16.300797133246085,5.715498113256136,14.22221023700936
Bagerhat,BD4001,Sirajganj,BD5088,False,225.2725516298731,225.2725516298731,225.2725516298731,225.2725516298731,3357706,1613076,97296987,0.0005354491532193128,66.16466381954442,5.417311009700584,15.026768560672359
Bagerhat,BD4001,Sunamganj,BD6090,False,329.1715850912865,329.1715850912865,329.1715850912865,329.1715850912865,2695496,1613076,141944199,0.0002070924242740913,24.87677133180015,5.796579150045014,14.80709278991802
Bagerhat,BD4001,Sylhet,BD6091,False,364.3777943372885,364.3777943372885,364.3777943372885,364.3777943372885,3857123,1613076,144639695,0.00028340329574502574,29.05090613019554,5.898191225925543,15.16543212675189
Bagerhat,BD4001,Tangail,BD3093,False,222.4684601598088,222.4684601598088,222.4684601598088,222.4684601598088,4037608,1613076,89952816,0.0007439974713189842,81.58066753567786,5.404785339467771,15.2111629953813
Bagerhat,BD4001,Thakurgaon,BD5594,False,426.71051482678894,426.71051482678894,426.71051482678894,426.71051482678894,1533895,1613076,160831802,9.288739999288111e-05,8.424205304255546,6.056105832090455,14.243320810065981
Bandarban,BD2003,Bagerhat,BD4001,False,277.52706361776984,277.52706361776984,277.52706361776984,277.52706361776984,1613076,481106,46034360,0.00034665344554597293,20.943253444310884,5.625918454981607,14.293653473170336
Bandarban,BD2003,Bandarban,BD2003,True,0.0,41.589268585081705,1.0,34.434403205121264,481106,481106,0,0.5,278.14945147247033,3.7278421672833173,13.08384289902944
Bandarban,BD2003,Barguna,BD1004,False,234.28719520428658,234.28719520428658,234.28719520428658,234.28719520428658,1010531,481106,33074460,0.0004191558202406925,18.40994684154762,5.4565476927368595,13.825986493237492
Bandarban,BD2003,Barishal,BD1006,False,236.09888722406023,236.09888722406023,236.09888722406023,236.09888722406023,2570446,481106,34084991,0.0009633795876821053,46.11270556527149,5.464250730925173,14.759589982670962
Bandarban,BD2003,Bhola,BD1009,False,177.99765627295778,177.99765627295778,177.99765627295778,177.99765627295778,1932518,481106,18628776,0.0023121235837999386,60.995104530892,5.181770383199544,14.474334373759973
Bandarban,BD2003,Bogura,BD5010,False,453.2604667589923,453.2604667589923,453.2604667589923,453.2604667589923,3734297,481106,134840691,9.547547910458122e-05,18.17662185968091,6.116466942052261,15.133070139288687
Bandarban,BD2003,Brahmanbaria,BD2012,False,272.28050628059225,272.28050628059225,272.28050628059225,272.28050628059225,3306563,481106,39809354,0.0009056460856540259,44.60090825657179,5.606832807989629,15.011419839295048
Bandarban,BD2003,Chandpur,BD2013,False,230.96775931987506,230.96775931987506,230.96775931987506,230.96775931987506,2635748,481106,30438712,0.0012222024815635134,49.40844243900888,5.442278130737158,14.784677570641602
Bandarban,BD2003,Chapainawabganj,BD5070,False,529.0873121961578,529.0873121961578,529.0873121961578,529.0873121961578,1835528,481106,150122420,3.8465413204153956e-05,6.557017152619998,6.27115346964932,14.422842736501666
Bandarban,BD2003,Chattogram,BD2015,False,89.31944897815583,89.31944897815583,89.31944897815583,89.31944897815583,9169465,481106,2823268,0.10702751443302962,1149.349011771941,4.492219257877199,16.031389500109725
Bandarban,BD2003,Chuadanga,BD4018,False,412.49682964151526,412.49682964151526,412.49682964151526,412.49682964151526,1234054,481106,124890076,3.7404646065073174e-05,7.252586780677366,6.022228520027662,14.025815242619684
Bandarban,BD2003,Cox's Bazar,BD2022,False,47.46841787840673,47.46841787840673,47.46841787840673,47.46841787840673,2823268,481106,0,0.854403284858191,1252.9755367050177,3.860064603134977,14.853405637196515
Bandarban,BD2003,Cumilla,BD2019,False,226.8714387823399,226.8714387823399,226.8714387823399,226.8714387823399,6212216,481106,24226496,0.003912188707155276,120.69433807351571,5.424383508068767,15.642028234056378
Bandarban,BD2003,Dhaka,BD3026,False,308.83084947670295,308.83084947670295,308.83084947670295,308.83084947670295,14734701,481106,59918416,0.0015621070752561436,154.48985851348525,5.732793714315959,16.50571588212586
Bandarban,BD2003,Dinajpur,BD5527,False,559.6438906012582,559.6438906012582,559.6438906012582,559.6438906012582,3315236,481106,155127562,6.449591562087152e-05,10.58500129571241,6.327300671812291,15.014039370621646
Bandarban,BD2003,Faridpur,BD3029,False,318.8935266537427,318.8935266537427,318.8935266537427,318.8935266537427,2162879,481106,77266502,0.00016748741641726592,21.268693715094642,5.764857274825171,14.586950762547518
Bandarban,BD2003,Feni,BD2030,False,164.75058105158845,164.75058105158845,164.75058105158845,164.75058105158845,1648896,481106,16979880,0.0023774274242677677,60.74903094292385,5.1044327002449155,14.315616531026453
Bandarban,BD2003,Gaibandha,BD5532,False,485.3451436914386,485.3451436914386,485.3451436914386,485.3451436914386,2562233,481106,141489997,6.00746722629905e-05,10.877203239986411,6.184860274321505,14.756389701878161
Bandarban,BD2003,Gazipur,BD3033,False,321.72421661624503,321.72421661624503,321.72421661624503,321.72421661624503,5263450,481106,83485678,0.00033798056164276483,50.85140977957456,5.773694708428423,15.476297263245858
Bandarban,BD2003,Gopalganj,BD3035,False,291.4965246810113,291.4965246810113,291.4965246810113,291.4965246810113,1295057,481106,51556574,0.0002245007823079193,15.24130384200531,5.6750280835274065,14.07406526759114
Bandarban,BD2003,Habiganj,BD6036,False,300.3451930659612,300.3451930659612,300.3451930659612,300.3451930659612,2358886,481106,55436083,0.0003482668208372776,26.149632011853125,5.704932456726484,14.673700031660417
Bandarban,BD2003,Jamalpur,BD4539,False,435.80042841002364,435.80042841002364,435.80042841002364,435.80042841002364,2499738,481106,130481031,6.880694729677797e-05,13.161918174825626,6.077184405552771,14.731696484346525
Bandarban,BD2003,Jashore,BD4041,False,357.4194389853301,357.4194389853301,357.4194389853301,357.4194389853301,3076144,481106,97393973,0.0001497834137862645,24.07965853903388,5.878909991244371,14.939187422556142
Bandarban,BD2003,Jhalokati,BD1042,False,240.03467277390874,240.03467277390874,240.03467277390874,240.03467277390874,661160,481106,36655437,0.00022661072626601486,11.475156353536148,5.480783382798508,13.40175114703129
Bandarban,BD2003,Jhenaidah,BD4044,False,384.7217970036638,384.7217970036638,384.7217970036638,384.7217970036638,2005849,481106,116616897,6.919324736923919e-05,13.5520392573353,5.9525204678975285,14.511577970493308
Bandarban,BD2003,Joypurhat,BD5038,False,495.422795510772,495.422795510772,495.422795510772,495.422795510772,956431,481106,144052230,2.1882349088932682e-05,3.8967421837888403,6.205411530350228,13.770963927257238
Bandarban,BD2003,Khagrachhari,BD2046,False,156.73061983663888,156.73061983663888,156.73061983663888,156.73061983663888,714119,481106,12640319,0.0018924922907316464,29.07119510980334,5.054528534463484,13.478804894101042
Bandarban,BD2003,Khulna,BD4047,False,309.26582917326243,309.26582917326243,309.26582917326243,309.26582917326243,2613385,481106,74653117,0.00021523819004663202,27.32370068648719,5.734201195648224,14.776156873871212
Bandarban,BD2003,Kishoreganj,BD3048,False,320.5294462261116,320.5294462261116,320.5294462261116,320.5294462261116,3267626,481106,79429381,0.00023651586363282326,31.80507884837908,5.769974148040897,14.999574285328466
Bandarban,BD2003,Kurigram,BD5549,False,519.6526557541897,519.6526557541897,519.6526557541897,519.6526557541897,2329160,481106,147793260,5.018095020056536e-05,8.625276394625004,6.253160618680834,14.66101824551926
Bandarban,BD2003,Kushtia,BD4050,False,415.4119354084112,415.4119354084112,415.4119354084112,415.4119354084112,2149692,481106,126124130,6.344559665480956e-05,12.45713868969069,6.029270643355706,14.580835134027797
Bandarban,BD2003,Lakshmipur,BD2051,False,196.46022518621777,196.46022518621777,196.46022518621777,196.46022518621777,1937948,481106,20561294,0.00192810650463563,50.21030328490318,5.280459994465235,14.477140239287523
Bandarban,BD2003,Lalmonirhat,BD5552,False,570.0481683341309,570.0481683341309,570.0481683341309,570.0481683341309,1428406,481106,158442798,2.696671176522521e-05,4.395705180898172,6.34572086310753,14.172069695197669
Bandarban,BD2003,Madaripur,BD3054,False,274.9913710252376,274.9913710252376,274.9913710252376,274.9913710252376,1293027,481106,43115917,0.0003178640721841561,17.098950733946666,5.616739719084223,14.07249653920651
Bandarban,BD2003,Magura,BD4055,False,351.4653822015439,351.4653822015439,351.4653822015439,351.4653822015439,1033115,481106,96360858,5.243891849419889e-05,8.363413249165442,5.862111220487559,13.848089068139739
Bandarban,BD2003,Manikganj,BD3056,False,335.41629181486104,335.41629181486104,335.41629181486104,335.41629181486104,1558025,481106,88749128,9.25280640037109e-05,13.848607783174163,5.815372422493438,14.258929551497186
Bandarban,BD2003,Meherpur,BD4057,False,435.07074850472753,435.07074850472753,435.07074850472753,435.07074850472753,705356,481106,129775675,1.9893126466249508e-05,3.726392482084609,6.075508658104947,13.466457918881725
Bandarban,BD2003,Moulvibazar,BD6058,False,300.7728687692431,300.7728687692431,300.7728687692431,300.7728687692431,2123447,481106,57794969,0.00029024076071877317,23.472757360592965,5.706355391096937,14.568551269629545
Bandarban,BD2003,Munshiganj,BD3059,False,276.41771686272864,276.41771686272864,276.41771686272864,276.41771686272864,1625416,481106,44408944,0.00037450518799207733,21.27319786204876,5.621913188474338,14.301274340983566
Bandarban,BD2003,Mymensingh,BD4561,False,377.4707313014882,377.4707313014882,377.4707313014882,377.4707313014882,5899005,481106,110717892,0.00021795617359186652,41.40113041514033,5.9334930327070525,15.590294250586142
Bandarban,BD2003,Naogaon,BD5064,False,504.15673487556944,504.15673487556944,504.15673487556944,504.15673487556944,2784599,481106,145008661,6.21019034778065e-05,10.95548267749117,6.222887201622493,14.839614435339252
Bandarban,BD2003,Narail,BD4065,False,321.6322510008536,321.6322510008536,321.6322510008536,321.6322510008536,788671,481106,82697007,5.432754268030407e-05,7.623891225443872,5.773408815239664,13.57810452934276
Bandarban,BD2003,Narayanganj,BD3067,False,280.92209722181474,280.92209722181474,280.92209722181474,280.92209722181474,3909138,481106,47647436,0.0007509329200268121,49.53466134280258,5.6380773968112035,15.178827447298536
Bandarban,BD2003,Narsingdi,BD3068,False,293.4606279696364,293.4606279696364,293.4606279696364,293.4606279696364,2584452,481106,52851631,0.0004169366194742006,30.010192797423244,5.68174348365857,14.765024051188075
Bandarban,BD2003,Natore,BD5069,False,440.6647285715785,440.6647285715785,440.6647285715785,440.6647285715785,1859922,481106,132980769,4.954621995623462e-05,9.578073177479515,6.088284333636071,14.436045109326196
Bandarban,BD2003,Netrakona,BD4572,False,374.2980938002754,374.2980938002754,374.2980938002754,374.2980938002754,2324853,481106,108393039,9.238695205770008e-05,16.59435081037122,5.925052522191766,14.659167369198306
Bandarban,BD2003,Nilphamari,BD5573,False,584.5534880798624,584.5534880798624,584.5534880798624,584.5534880798624,2092568,481106,159871204,3.864907550010947e-05,6.123941974920884,6.3708482875547965,14.553902577830893
Bandarban,BD2003,Noakhali,BD2075,False,161.18874161491894,161.18874161491894,161.18874161491894,161.18874161491894,3625442,481106,13354438,0.007219992240440805,139.53769737056754,5.082575986535007,15.103486769872411
Bandarban,BD2003,Pabna,BD5076,False,394.19884314818523,394.19884314818523,394.19884314818523,394.19884314818523,2909624,481106,118622746,9.632611310666474e-05,18.724325382429104,5.9768554600318815,14.8835344211774
Bandarban,BD2003,Panchagarh,BD5577,False,629.1223562798996,629.1223562798996,629.1223562798996,629.1223562798996,1179843,481106,163497667,2.0959268731030274e-05,2.9809451390932082,6.44432576287017,13.98089193674234
Bandarban,BD2003,Patuakhali,BD1078,False,207.0151065547676,207.0151065547676,207.0151065547676,207.0151065547676,1727254,481106,22499242,0.0014635574751614808,40.30436935972122,5.332791769128013,14.362043422168306
Bandarban,BD2003,Pirojpur,BD1079,False,257.1354210058868,257.1354210058868,257.1354210058868,257.1354210058868,1198195,481106,38611159,0.00036599505378629994,18.121898402854757,5.54960287610036,13.996326815697198
Bandarban,BD2003,Rajbari,BD3082,False,357.97439461739623,357.97439461739623,357.97439461739623,357.97439461739623,1189818,481106,100470117,5.551488486859415e-05,9.284886691699993,5.880461460427685,13.989310912214547
Bandarban,BD2003,Rajshahi,BD5081,False,481.0839117000242,481.0839117000242,481.0839117000242,481.0839117000242,2915009,481106,138574988,7.103799421732097e-05,12.59500176905593,6.176041707489479,14.885383465240523
Bandarban,BD2003,Rangamati,BD2084,False,114.06700814744558,114.06700814744558,114.06700814744558,114.06700814744558,647586,481106,11992733,0.0019035184372273293,49.7711126923631,4.736786066480232,13.381006882269048
Bandarban,BD2003,Rangpur,BD5585,False,532.7573565526119,532.7573565526119,532.7573565526119,532.7573565526119,3169614,481106,151957948,6.428610590482014e-05,11.167281550070252,6.278066079522735,14.9691203718778
Bandarban,BD2003,Satkhira,BD4087,False,338.57556112319884,338.57556112319884,338.57556112319884,338.57556112319884,2196582,481106,90307153,0.00012518328757573955,19.161795751314283,5.824747290848483,14.602413073820426
Bandarban,BD2003,Shariatpur,BD3086,False,256.8707303087644,256.8707303087644,256.8707303087644,256.8707303087644,1294562,481106,37316597,0.0004215095178609667,19.61975653581401,5.548572963443314,14.073682971966935
Bandarban,BD2003,Sherpur,BD4589,False,432.6060434919482,432.6060434919482,432.6060434919482,432.6060434919482,1501853,481106,128273822,4.3082807638701534e-05,8.024948646802132,6.069827483583069,14.22221023700936
Bandarban,BD2003,Sirajganj,BD5088,False,403.107646218856,403.107646218856,403.107646218856,403.107646218856,3357706,481106,121532370,0.00010560340456081479,20.66334347197196,5.999203638484167,15.026768560672359
Bandarban,BD2003,Sunamganj,BD6090,False,363.36278656844064,363.36278656844064,363.36278656844064,363.36278656844064,2695496,481106,101659935,0.00012110623932224396,20.41539545682695,5.895401747219412,14.80709278991802
Bandarban,BD2003,Sylhet,BD6091,False,348.1770575979111,348.1770575979111,348.1770575979111,348.1770575979111,3857123,481106,92503735,0.00020607652393243972,31.817290027233327,5.852711136587555,15.16543212675189
Bandarban,BD2003,Tangail,BD3093,False,372.6525143866708,372.6525143866708,372.6525143866708,372.6525143866708,4037608,481106,104355431,0.00017018743827117475,29.074753437431003,5.9206463886192315,15.2111629953813
Bandarban,BD2003,Thakurgaon,BD5594,False,618.9793969952299,618.9793969952299,618.9793969952299,618.9793969952299,1533895,481106,161963772,2.7704017331467988e-05,4.0035314514139575,6.42807198779339,14.243320810065981
Barguna,BD1004,Bagerhat,BD4001,False,46.723923222585036,46.723923222585036,46.723923222585036,46.723923222585036,1613076,1010531,2925449,0.07463327164497126,738.883938863806,3.8442563080805816,14.293653473170336
Barguna,BD1004,Bandarban,BD2003,False,234.28719520428658,234.28719520428658,234.28719520428658,234.28719520428658,481106,1010531,97399311,4.995688369323869e-05,8.764833424357697,5.4565476927368595,13.08384289902944
Barguna,BD1004,Barguna,BD1004,True,0.0,21.759162013266042,1.0,18.655234233347898,1010531,1010531,0,0.5,2134.348382002826,3.0800349108264373,13.825986493237492
Barguna,BD1004,Barishal,BD1006,False,77.92359319604573,77.92359319604573,77.92359319604573,77.92359319604573,2570446,1010531,7132203,0.02977621391300451,423.3217119428668,4.355728772183357,14.759589982670962
Barguna,BD1004,Bhola,BD1009,False,66.68523727442079,66.68523727442079,66.68523727442079,66.68523727442079,1932518,1010531,5199685,0.038618574146711174,434.57440695357474,4.1999835982058515,14.474334373759973
Barguna,BD1004,Bogura,BD5010,False,307.8094032674087,307.8094032674087,307.8094032674087,307.8094032674087,3734297,1010531,122223765,0.0002411740637266004,39.4135078964539,5.729480770864743,15.133070139288687
Barguna,BD1004,Brahmanbaria,BD2012,False,224.2728055130351,224.2728055130351,224.2728055130351,224.2728055130351,3306563,1010531,88328076,0.00040370533022065635,65.73907214380273,5.412863192593263,15.011419839295048
Barguna,BD1004,Chandpur,BD2013,False,142.50892331472517,142.50892331472517,142.50892331472517,142.50892331472517,2635748,1010531,24747323,0.0036418609409609873,129.78358540985957,4.959404617500628,14.784677570641602
Barguna,BD1004,Chapainawabganj,BD5070,False,343.2477441073667,343.2477441073667,343.2477441073667,343.2477441073667,1835528,1010531,139888048,9.223086447613329e-05,15.57921714209681,5.838452472470232,14.422842736501666
Barguna,BD1004,Chattogram,BD2015,False,179.50334094742743,179.50334094742743,179.50334094742743,179.50334094742743,9169465,1010531,43141737,0.003935830301026786,284.5764286688976,5.19019382027561,16.031389500109725
Barguna,BD1004,Chuadanga,BD4018,False,208.83094390603145,208.83094390603145,208.83094390603145,208.83094390603145,1234054,1010531,75708733,0.00020851858633199344,28.297264946989873,5.341525043811805,14.025815242619684
Barguna,BD1004,Cox's Bazar,BD2022,False,213.5263598617468,213.5263598617468,213.5263598617468,213.5263598617468,2823268,1010531,76942787,0.0004530870479345329,61.922589983920844,5.363760290442054,14.853405637196515
Barguna,BD1004,Cumilla,BD2019,False,171.83706927545433,171.83706927545433,171.83706927545433,171.83706927545433,6212216,1010531,36929521,0.003747531135119312,210.38406086078464,5.1465467562137865,15.642028234056378
Barguna,BD1004,Dhaka,BD3026,False,183.4948812423735,183.4948812423735,183.4948812423735,183.4948812423735,14734701,1010531,56220340,0.003615229159290371,437.61622960753175,5.21218677196862,16.50571588212586
Barguna,BD1004,Dinajpur,BD5527,False,410.9337330532762,410.9337330532762,410.9337330532762,410.9337330532762,3315236,1010531,154598137,0.0001354693604076335,19.63228558001881,6.0184319680497085,15.014039370621646
Barguna,BD1004,Faridpur,BD3029,False,151.53266358165718,151.53266358165718,151.53266358165718,151.53266358165718,2162879,1010531,30459215,0.002065037117773098,94.19323434167417,5.020801202909882,14.586950762547518
Barguna,BD1004,Feni,BD2030,False,163.41836824066425,163.41836824066425,163.41836824066425,163.41836824066425,1648896,1010531,35280625,0.0012101638661426368,61.74353991925779,5.096313588841628,14.315616531026453
Barguna,BD1004,Gaibandha,BD5532,False,356.63866897865756,356.63866897865756,356.63866897865756,356.63866897865756,2562233,1010531,142680007,0.00012320717139801277,20.14474432536817,5.876723137516018,14.756389701878161
Barguna,BD1004,Gazipur,BD3033,False,220.15715573519228,220.15715573519228,220.15715573519228,220.15715573519228,5263450,1010531,83064626,0.0007081304653648766,108.59376486486136,5.394341635580823,15.476297263245858
Barguna,BD1004,Gopalganj,BD3035,False,109.60924814137456,109.60924814137456,109.60924814137456,109.60924814137456,1295057,1010531,14512616,0.005012785696747431,107.79397474174635,4.696921751806009,14.07406526759114
Barguna,BD1004,Habiganj,BD6036,False,281.46443775493015,281.46443775493015,281.46443775493015,281.46443775493015,2358886,1010531,111050865,0.00018590777433199435,29.775556789001577,5.640006108355694,14.673700031660417
Barguna,BD1004,Jamalpur,BD4539,False,316.13995448291195,316.13995448291195,316.13995448291195,316.13995448291195,2499738,1010531,128282915,0.00014824316280223735,25.011268552220187,5.756185009471609,14.731696484346525
Barguna,BD1004,Jashore,BD4041,False,143.35857816604388,143.35857816604388,143.35857816604388,143.35857816604388,3076144,1010531,27383071,0.0034789050410004583,149.6784550242775,4.965349031250846,14.939187422556142
Barguna,BD1004,Jhalokati,BD1042,False,48.44108434832551,48.44108434832551,48.44108434832551,48.44108434832551,661160,1010531,4538525,0.019387883365802626,281.75968855205326,3.8803483038250426,13.40175114703129
Barguna,BD1004,Jhenaidah,BD4044,False,183.51932794745207,183.51932794745207,183.51932794745207,183.51932794745207,2005849,1010531,70955041,0.00038076685240373456,59.557247197674485,5.212319991361779,14.511577970493308
Barguna,BD1004,Joypurhat,BD5038,False,344.805752681616,344.805752681616,344.805752681616,344.805752681616,956431,1010531,141723576,4.7124564732871155e-05,8.044603401648718,5.842981222761775,13.770963927257238
Barguna,BD1004,Khagrachhari,BD2046,False,219.70879148496752,219.70879148496752,219.70879148496752,219.70879148496752,714119,1010531,82350507,0.00010296495364199182,14.793662878623048,5.3923029944523435,13.478804894101042
